distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
-0.9716949112547257,-0.782571234945559,-0.6232181833031158,1.0,1.0,1.0,0.0,0.0
0.9288037230232622,-0.5293964866438876,-0.08243786153493536,1.0,0.0,0.0,0.0,0.0
-0.254274736105651,-0.5912186321705812,-0.5920448683607498,1.0,1.0,0.0,0.0,0.0
1.0197183340491716,0.04488430143892657,-0.8580061854020828,0.0,0.0,0.0,1.0,0.0
-0.3496938349599732,0.11409102073400282,-0.8021303515256603,1.0,0.0,1.0,1.0,0.0
-0.6037379643595951,-0.7728340705308245,-0.03615590737191158,1.0,0.0,0.0,1.0,0.0
0.23500721053221685,-0.2703321455686852,1.9080719636449839,1.0,0.0,0.0,0.0,0.0
-0.8148798064572534,0.569984460663456,-0.08446233339259356,1.0,0.0,1.0,1.0,0.0
0.5140633264438277,-0.15218273392628984,2.553418853645815,1.0,1.0,0.0,1.0,0.0
-0.4760475053209299,-0.21457575986631847,2.260372610416359,1.0,0.0,0.0,0.0,0.0
0.3320188105645125,-0.6348955130120858,2.206097830373354,1.0,1.0,0.0,1.0,0.0
-0.7677941659169465,-0.5487684736188748,0.271375966793528,1.0,1.0,1.0,0.0,0.0
-0.6859934435926546,-0.6917459355958532,0.04318860221679761,1.0,0.0,0.0,0.0,0.0
0.3495587016440907,-0.7481929746205022,1.4912694362358996,1.0,0.0,0.0,0.0,0.0
-0.03849811417739252,-0.7682552952711736,-0.90952225074545,1.0,0.0,0.0,1.0,0.0
-0.33809820852622874,-0.0642574425006581,1.6354688194113547,1.0,0.0,1.0,0.0,0.0
-0.8852898963222412,-0.8367722452158934,2.0351879090042937,1.0,0.0,0.0,0.0,0.0
-0.12135665392754928,3.426358959778701,2.1718133046441968,1.0,1.0,0.0,0.0,0.0
2.5897095968995454,1.6222169353587763,-0.06757942147357648,1.0,0.0,0.0,1.0,0.0
0.9279292876151853,-0.5589953409645194,0.4661153750063432,1.0,1.0,0.0,1.0,0.0
-0.9258268094645189,-0.37915833818749417,1.1546259198659883,1.0,0.0,0.0,1.0,0.0
-0.25393877707064927,0.9862348767897381,-0.6003859674682339,1.0,0.0,0.0,1.0,0.0
-0.7575426743756242,-0.6727754485929542,2.280060115229421,1.0,1.0,0.0,1.0,0.0
0.10445629904694698,-0.8200245292753491,-0.9357655747141047,1.0,1.0,0.0,1.0,0.0
0.8121839335694324,-0.4835921856915818,-0.9811783761018635,1.0,0.0,0.0,1.0,0.0
-0.864564311133577,-0.811814983261154,-0.6526045063247263,1.0,0.0,0.0,1.0,0.0
0.380907450345986,2.612400165583306,2.17981609125577,1.0,0.0,0.0,1.0,0.0
-0.5938951313715491,0.19287113253336466,2.171028247349402,1.0,0.0,1.0,0.0,0.0
-0.5669729397076437,-0.13677502440505937,-1.0438268718619952,1.0,0.0,1.0,1.0,0.0
-0.9202166404391744,-0.4870698440698748,-1.0681699741944752,1.0,0.0,1.0,1.0,0.0
2.1406780747534015,1.1770642073786128,-0.7523046680065794,1.0,0.0,0.0,1.0,0.0
-0.9587800084560534,-0.16271342293922733,-0.23295207342534946,1.0,0.0,0.0,0.0,0.0
-0.2138742844357467,3.358876493379481,-0.14034208846543372,1.0,0.0,1.0,1.0,0.0
0.860175476383807,-0.3502216271393988,0.5821675724439617,1.0,0.0,0.0,0.0,0.0
-0.744334345948538,-0.5271072880115185,-0.08694863014176314,1.0,0.0,0.0,1.0,0.0
-0.7817764690081839,-0.7654525746557991,1.675057334549353,1.0,1.0,0.0,1.0,0.0
-0.7555756316445856,-0.5109129656931569,-0.7768487447684873,1.0,0.0,0.0,1.0,0.0
0.12448765224534257,-0.14400874248705448,0.8342061998816162,1.0,1.0,0.0,1.0,0.0
-0.615393570899994,-0.0819382336407176,1.8303664900031542,1.0,1.0,0.0,1.0,0.0
-0.5602041412863609,-0.5613861668960733,-0.816738608894472,0.0,1.0,0.0,1.0,0.0
-0.5059284117837592,-0.3200241806527761,0.7912281741023617,1.0,0.0,0.0,1.0,0.0
-0.23640739678242606,-0.48214284091633564,-0.5642118493856803,1.0,1.0,0.0,1.0,0.0
-0.7361360902294252,-0.30897710888138263,-0.3321332898494869,1.0,0.0,1.0,1.0,0.0
-0.8844593402980647,0.7396435685366017,-0.8054403450652574,1.0,0.0,0.0,1.0,0.0
0.476580456530841,0.38356365327385994,-0.44705359003281603,1.0,1.0,0.0,1.0,0.0
-0.4771320459166301,-0.6186597077076742,-0.9406108155161536,1.0,0.0,1.0,1.0,0.0
-0.8091033455998994,2.6202709127189876,-0.7775506594127217,1.0,0.0,0.0,0.0,0.0
-0.7710852586250324,-0.7976628228910653,-0.3387658646956054,1.0,1.0,0.0,1.0,0.0
1.1177261628033472,1.128460142706924,-0.7709940076548021,1.0,0.0,0.0,1.0,0.0
-0.31644307363930413,-0.7405140848547672,2.147442899080969,1.0,1.0,0.0,0.0,0.0
-0.5457019794612316,-0.6864908347445965,-0.04950841058280115,1.0,0.0,0.0,1.0,0.0
-0.8607579154991464,-0.1978606647037155,2.4434649590884376,1.0,0.0,0.0,1.0,0.0
-0.15238237005187055,-0.19942553784526512,2.7590269693615057,1.0,0.0,0.0,1.0,0.0
-0.6446892464029405,-0.42701044527266885,-0.26932933893876027,1.0,0.0,0.0,1.0,0.0
-0.8852604806048007,-0.7762798403268555,0.23039498427025018,1.0,0.0,0.0,1.0,0.0
-0.7935539346416703,0.5888630758924326,-0.29469904418476894,1.0,1.0,0.0,0.0,0.0
1.1269362237302243,1.4640407856916493,-0.8245842377531347,1.0,0.0,0.0,0.0,0.0
-0.3621628898834332,0.33463981819646327,0.14115864744210688,1.0,1.0,0.0,1.0,0.0
-0.8230640787115409,-0.6026454111889776,-0.6302117450039156,1.0,1.0,0.0,1.0,0.0
-0.7636862119901703,0.0327955236508432,-0.7274097489294218,1.0,1.0,0.0,1.0,0.0
-0.220357546295069,-0.3175616208153694,-0.8738531938399081,0.0,1.0,0.0,1.0,0.0
-0.06563709323091312,0.9562368897731257,-0.39438651556011856,1.0,1.0,0.0,1.0,0.0
-0.37540588298449573,-0.11160900886265245,0.021432698849487574,1.0,0.0,1.0,1.0,0.0
0.40248079813444,-0.684205413001861,-0.14191064448356983,1.0,0.0,0.0,1.0,0.0
-0.881781727453663,-0.039527048836448093,0.8701232493776778,1.0,0.0,0.0,1.0,0.0
-0.7174472038989451,-0.584825517912857,0.22032195416291322,1.0,0.0,0.0,0.0,0.0
-0.4346555419094239,-0.819654017740997,-0.8260237126915391,1.0,0.0,0.0,1.0,0.0
-0.375678705643602,-0.550204272485258,-0.6274717961429096,1.0,0.0,0.0,1.0,0.0
-0.5331110007331905,0.5384350142064365,0.22643698614794158,1.0,0.0,0.0,0.0,0.0
-0.9237377661574775,-0.4752126894522643,0.143083188363951,1.0,0.0,0.0,1.0,0.0
0.9286960804132901,-0.49614183803351714,2.3695247841019933,1.0,0.0,0.0,0.0,0.0
-0.16085540515472627,1.9790475494472193,-0.5693691466259329,1.0,0.0,0.0,1.0,0.0
-0.8698534921157965,-0.44603905209126693,1.2706586616674365,1.0,0.0,1.0,1.0,0.0
-0.3296365256193734,-0.4136485536142529,-0.40955117949157493,1.0,1.0,0.0,0.0,0.0
-0.49629699122298515,0.3438670068327206,2.2415209124963638,1.0,0.0,0.0,1.0,0.0
0.5184337360792884,-0.42664498357012465,-0.9440865407065575,1.0,1.0,0.0,1.0,0.0
-0.8490500133747798,-0.5262163383781567,0.29023657043218065,1.0,1.0,0.0,1.0,0.0
2.324095842842375,-0.8204785225107025,1.0918037474743465,1.0,0.0,0.0,1.0,0.0
1.6082620405554364,0.5671332421243136,-0.22640406564995394,1.0,0.0,1.0,1.0,0.0
3.336928811599446,1.022998279179597,-0.8049348284722471,1.0,1.0,0.0,0.0,0.0
3.390017292373153,-0.21943308236754064,-0.5994901343689341,1.0,1.0,0.0,0.0,0.0
-0.6196661833158496,3.2997446657038587,0.695544721469805,1.0,1.0,1.0,1.0,0.0
-0.7503466580182544,-0.832750256326593,-0.8624504063210031,1.0,0.0,0.0,1.0,0.0
-0.3171320607355644,3.5756829163502997,-0.9636870874448186,1.0,1.0,0.0,1.0,0.0
0.6405835505934998,-0.48339701058876994,-0.7283720310982242,1.0,1.0,0.0,0.0,0.0
-0.6988448959533633,-0.798377341358816,-0.14211843049346615,1.0,0.0,0.0,1.0,0.0
0.8179503423192706,-0.5338816594366921,-0.6985466810631031,1.0,1.0,0.0,1.0,0.0
-0.7781902650521667,-0.1612154161794387,0.8710295130054465,1.0,1.0,0.0,1.0,0.0
0.8381049053866658,-0.3314495814941854,-0.6442124249322146,1.0,0.0,0.0,1.0,0.0
-0.12632872924251226,-0.051685791095112614,1.1309502327403458,1.0,0.0,0.0,1.0,0.0
-0.5573987823620631,-0.7076888968054684,-0.7330585134497014,1.0,1.0,0.0,1.0,0.0
-0.08022446725890038,-0.0163900712978878,-0.6681116952915089,1.0,0.0,0.0,0.0,0.0
0.4599060360886537,-0.7483976639079589,0.01429060454787771,1.0,0.0,0.0,0.0,0.0
0.8072793848562837,-0.37896611588894924,-1.0686439972285935,1.0,0.0,1.0,0.0,0.0
-0.7362244796057573,-0.8252238896801383,-0.5198657826997961,1.0,0.0,1.0,0.0,0.0
-0.903922819747622,-0.054765563790084466,-0.7562550850830272,1.0,0.0,0.0,0.0,0.0
-0.7366008158063211,-0.6653583871466213,0.08806142711704454,1.0,0.0,0.0,1.0,0.0
-0.7425352527512312,3.3218442252315836,-1.0331735884081794,1.0,0.0,0.0,0.0,0.0
-0.710310188074334,-0.4647650184169584,0.33985521462669266,1.0,1.0,0.0,0.0,0.0
-0.9724167835845157,-0.5639349520242761,-0.545886364261743,1.0,0.0,0.0,1.0,0.0
0.17893654472990844,2.1758602909570324,0.14487328072468147,1.0,0.0,0.0,1.0,0.0
-0.8334123299657066,0.1645150401183494,-1.0874224669436525,1.0,0.0,0.0,1.0,0.0
1.3422270934232359,-0.7694460492035636,-0.5690708273456833,1.0,0.0,1.0,1.0,0.0
-0.9221126504542563,0.5154054685600898,-0.8956131162613549,1.0,0.0,0.0,0.0,0.0
-0.32951873281710203,-0.7913304972121359,-0.9081046545038213,1.0,1.0,1.0,0.0,0.0
-0.41515522298830165,-0.8172327330417384,-0.7068707888190718,1.0,1.0,0.0,0.0,0.0
-0.816902879216685,-0.841912130498271,-0.8065123636680355,1.0,1.0,0.0,0.0,0.0
-0.11703079506713385,1.5484185449570156,-0.3055260731334607,1.0,0.0,0.0,1.0,0.0
-0.6873837643989025,0.26681103097038844,-0.6663710684708986,1.0,0.0,0.0,0.0,0.0
-0.4516208002065273,0.33254697814469847,-0.21162104478896385,0.0,0.0,0.0,0.0,0.0
-0.8613012676054984,0.12551818369573103,0.19512417450648278,0.0,0.0,0.0,1.0,0.0
-0.562238001387402,-0.8140736185164394,-1.0475624334814795,1.0,1.0,0.0,0.0,0.0
-0.551459481311555,-0.4456544810437084,-0.713857832492066,1.0,0.0,0.0,1.0,0.0
1.6165791448575138,1.1331746395712532,-0.66470253241537,1.0,0.0,0.0,0.0,0.0
-0.8180514513005126,-0.4751981612749126,1.2992645191233807,1.0,1.0,0.0,1.0,0.0
-0.49525056551435975,-0.2104255936642722,-0.39751769528317127,1.0,0.0,0.0,0.0,0.0
-0.39838934353731653,-0.8209009875411916,0.3391514575799621,1.0,1.0,0.0,1.0,0.0
-0.012106167875391453,0.07407450636022403,0.9791962496878422,1.0,1.0,0.0,0.0,0.0
-0.7269222466869246,-0.49765662963493373,1.6736105026573402,1.0,0.0,1.0,1.0,0.0
-0.3883422185464447,-0.25202611431841615,-0.8957271043977829,1.0,0.0,0.0,1.0,0.0
-0.6178248615637089,-0.8313969987564662,1.4487796038595029,1.0,0.0,0.0,1.0,0.0
-0.9806388332350736,0.10409388653178962,0.9894687096214412,1.0,1.0,0.0,1.0,0.0
1.7618083596610448,-0.5431582231907154,0.1037393588639013,1.0,1.0,0.0,0.0,0.0
-0.1824589477203168,-0.7112350815621001,-0.9955863303453232,1.0,0.0,0.0,0.0,0.0
-0.7852863029193073,-0.8165225379536788,0.6879953056796909,1.0,1.0,0.0,0.0,0.0
0.7290021276754759,-0.6178385399227466,-0.028489874166933448,1.0,0.0,0.0,0.0,0.0
-0.9613879217284457,1.3373558714055294,0.0898880544176452,1.0,1.0,1.0,1.0,0.0
0.481561089925633,-0.7584027110488495,-0.7963956521265465,1.0,0.0,0.0,1.0,0.0
-0.8666861531096869,-0.4490678942540242,-1.0455532643969203,1.0,0.0,0.0,0.0,0.0
1.6494315863825373,2.0929095779103144,0.1627604013884626,1.0,0.0,0.0,1.0,0.0
-0.9226700774767466,-0.3550531936273849,-0.8815158946164738,1.0,0.0,0.0,0.0,0.0
2.3435569297761965,-0.2564537376932938,-0.4085901832067795,1.0,1.0,0.0,1.0,0.0
0.9591046490885757,-0.24878556672032598,-0.734485214750679,1.0,0.0,0.0,1.0,0.0
-0.86299959800574,1.2769672228761513,1.3547722023950655,1.0,0.0,0.0,1.0,0.0
0.3493016717210786,-0.4721903507359662,0.47214084292196173,1.0,0.0,0.0,1.0,0.0
-0.094287944273596,-0.8249404910593987,-0.7804517272682007,1.0,0.0,0.0,0.0,0.0
0.1737905574376512,-0.4654604068538173,-0.3365856769446617,1.0,1.0,0.0,1.0,0.0
-0.606974813206211,0.7417704827312053,-0.2643933273202899,0.0,1.0,0.0,1.0,0.0
-0.4891552534552083,2.396906441144885,0.33049756348845105,1.0,1.0,0.0,1.0,0.0
-0.9815308310226171,-0.33396572179552947,1.9800370807550025,1.0,0.0,0.0,1.0,0.0
-0.3129041513810124,-0.6649679528074485,-0.8463701332191169,1.0,0.0,0.0,1.0,0.0
-0.3032542890800379,-0.2866449982435233,2.574278715906255,1.0,0.0,1.0,1.0,0.0
1.1373110880826796,-0.6153263405021036,1.0077471010951404,1.0,0.0,0.0,1.0,0.0
1.1461971483772304,0.01731358550325673,-0.8139432754030798,1.0,0.0,0.0,1.0,0.0
-0.16632148027452723,2.422112234271218,-0.8700580239890499,1.0,0.0,0.0,1.0,0.0
0.17085317936640168,-0.643028915417642,0.0364725428404946,1.0,1.0,0.0,1.0,0.0
-0.18919297758994502,-0.8320473811587014,0.8038703349766971,1.0,0.0,0.0,1.0,0.0
1.5872471603995892,0.08371987094676438,-0.983696366687028,0.0,0.0,0.0,1.0,0.0
-0.8055853822157046,-0.7615863605130168,2.3089718920738433,1.0,1.0,0.0,1.0,0.0
0.30455856410017185,0.22621315892153168,-0.8864988807276524,1.0,0.0,0.0,0.0,0.0
-0.4360212087699014,-0.5765637644529348,0.5484699609270655,1.0,0.0,0.0,0.0,0.0
0.8579956652372653,-0.5986923843678443,-0.3108792845906952,1.0,0.0,0.0,1.0,0.0
-0.8193006169930167,-0.6817442914637689,0.4973290452129655,1.0,1.0,0.0,0.0,0.0
0.4919660132776147,-0.7843718728532972,-0.8749634741329065,1.0,0.0,0.0,0.0,0.0
-0.6219175634771716,-0.4669752210146791,-0.9917071331478964,1.0,0.0,0.0,1.0,0.0
-0.3255837373339312,-0.032699282769279504,1.6018128476289304,1.0,0.0,0.0,1.0,0.0
-0.6878026307557372,-0.8157235836542678,0.2937006021335329,1.0,0.0,0.0,0.0,0.0
-0.5360813065937977,2.218279601923935,0.05496141968955124,1.0,0.0,0.0,1.0,0.0
0.7739354711831252,-0.7937848833999726,-0.4469604321879198,1.0,0.0,0.0,1.0,0.0
0.16748492702974715,-0.30280889021457613,-0.047528705854237,1.0,0.0,0.0,0.0,0.0
-0.1393507600053826,-0.5287031310985271,0.6139265733586733,1.0,1.0,0.0,1.0,0.0
-0.8021817760957988,3.0702958910061335,0.9399008234248125,1.0,0.0,0.0,1.0,0.0
-0.8374171120558989,-0.5513402092926893,-0.5628712175880435,1.0,0.0,0.0,1.0,0.0
-0.16244070252431342,1.282233825401128,-0.012701396357867042,0.0,0.0,0.0,1.0,0.0
-0.741507733676811,0.8038513024966121,0.1549131136165932,1.0,0.0,0.0,1.0,0.0
1.6393965739159062,-0.258843981087719,0.9127544102326178,1.0,0.0,0.0,1.0,0.0
-0.2119153585810643,-0.7199796306013986,2.0900470857019315,1.0,0.0,0.0,0.0,0.0
0.5955892791081063,0.39778685485503273,1.800807842070667,0.0,0.0,0.0,1.0,0.0
-0.2617168105454499,2.850238595831864,-0.6964327101596006,0.0,0.0,0.0,0.0,0.0
-0.5373901447719283,-0.7582076140858914,-0.06999853400749122,1.0,1.0,0.0,1.0,0.0
-0.7131203311675407,0.4099570735009068,-0.26909294308532067,1.0,0.0,0.0,1.0,0.0
0.4874616365369096,1.4544173702597871,-1.0488798193126416,1.0,1.0,0.0,0.0,0.0
0.3608126691062654,-0.7466416137065524,-0.5501596225358749,1.0,0.0,0.0,0.0,0.0
-0.7855626539355209,2.989332627820173,-0.7218435449676393,1.0,0.0,0.0,1.0,0.0
-0.5192343165184922,-0.7925406451697884,0.08228475058038824,1.0,1.0,0.0,1.0,0.0
-0.494185011476564,-0.5851845031385257,1.1641846671071336,0.0,1.0,0.0,1.0,0.0
1.3454505593143467,1.6580639515408058,-0.43089933693327875,1.0,0.0,0.0,1.0,0.0
-0.9093241115366156,1.2786515481596892,1.1057249969981584,1.0,0.0,0.0,0.0,0.0
-0.7035719238825072,1.4346484814519156,-0.4717526551218024,1.0,1.0,0.0,0.0,0.0
0.10700254284596686,0.22569749251393267,2.5563001300549737,1.0,0.0,0.0,1.0,0.0
-0.6119111209415627,-0.3643123485848655,-0.8644290060110065,1.0,0.0,0.0,0.0,0.0
-0.07499865558082316,-0.3572404184635609,-1.1219550716031108,1.0,0.0,0.0,0.0,0.0
-0.7111200164949603,2.9779504781584714,-0.7921877291158311,1.0,1.0,0.0,1.0,0.0
-0.6070852324578007,-0.6175900725431565,0.6430140242988722,1.0,0.0,0.0,1.0,0.0
-0.6292259986727918,0.6231281823492528,1.8613884996318841,1.0,0.0,0.0,1.0,0.0
-0.32855294987810557,0.7498550249735473,-0.8851362594616831,1.0,1.0,0.0,1.0,0.0
-0.47533212480847126,-0.8383827268783344,0.45558979622850554,1.0,1.0,0.0,1.0,0.0
-0.7952664248466844,0.6374930710565185,1.283503492736772,1.0,0.0,0.0,1.0,0.0
2.8201042331826383,-0.09758487459395151,0.5508640750092243,1.0,0.0,0.0,1.0,0.0
-0.8677600929424817,-0.4199293552968189,-0.5788412644327011,1.0,0.0,0.0,1.0,0.0
2.626663456982284,-0.7113036985728151,0.8411390027290323,1.0,1.0,0.0,1.0,0.0
-0.9915597377290701,-0.5279649882465572,-0.6280298703495403,1.0,1.0,0.0,0.0,0.0
-0.8081102640264713,2.232465539151132,-0.6482927557386667,1.0,0.0,0.0,1.0,0.0
0.0451883581799837,-0.28671704545486165,-0.7445604341107651,1.0,1.0,1.0,0.0,0.0
0.6563151618195204,-0.43933242353968155,-0.823690608685462,0.0,0.0,0.0,1.0,0.0
-0.2238048953729946,-0.7697582755907136,-0.7576594085984486,1.0,0.0,0.0,1.0,0.0
-0.546532852629058,0.05168977079660614,-0.7488897976236868,1.0,0.0,0.0,0.0,0.0
-0.6558497346088782,-0.691635320512899,0.9315034737697864,1.0,0.0,0.0,1.0,0.0
-0.3641774342705608,-0.7355616499986755,-0.17574134262801613,0.0,0.0,0.0,0.0,0.0
0.07483846742023843,-0.7642827046360454,-0.24581781957342116,1.0,0.0,0.0,0.0,0.0
-0.7745804775340148,-0.7906559468360964,-0.6725501177491829,1.0,0.0,0.0,1.0,0.0
-0.7593069858225393,-0.6764461315226258,-0.12550819980469605,1.0,0.0,1.0,1.0,0.0
0.0761605467004163,-0.7885340420129179,-0.9118736758734489,1.0,0.0,0.0,1.0,0.0
-0.9559473904444128,0.86388273807147,0.09059705085701783,1.0,0.0,0.0,0.0,0.0
0.2383682462677468,-0.7339699839936517,-0.7853238036295906,1.0,1.0,0.0,0.0,0.0
-0.01818360543798176,-0.7391360108900582,0.7174282584963502,1.0,0.0,0.0,0.0,0.0
-0.8810150668393611,-0.7805811251490815,-0.872180981656259,1.0,0.0,1.0,1.0,0.0
-0.8392940648179839,0.23452716740765334,-0.19787630457468472,1.0,0.0,0.0,1.0,0.0
-0.8405414937438453,-0.16101764866513005,-0.7439096333514169,1.0,1.0,0.0,1.0,0.0
-0.018521988753188487,-0.6045802822701868,-0.5417007521596061,1.0,1.0,0.0,1.0,0.0
-0.9146606675470442,-0.7142981115910567,2.026675574650244,1.0,0.0,0.0,0.0,0.0
-0.9542720324775655,-0.5471128236558646,-0.6966599616509974,1.0,1.0,0.0,1.0,0.0
-0.8013761387377079,-0.560361085810381,0.8040067250570698,1.0,0.0,0.0,1.0,0.0
-0.8921117873140327,-0.4643963590425053,0.7700066399712694,1.0,0.0,0.0,1.0,0.0
2.060793751826625,-0.48234369023951323,0.08241628738386056,1.0,0.0,0.0,0.0,0.0
-0.40423277994382295,0.00441470088482283,-0.6891579474843712,1.0,0.0,0.0,1.0,0.0
-0.557793153902583,0.27363295561011286,0.6830069182705294,1.0,0.0,0.0,1.0,0.0
-0.4807391389256737,-0.23706745815095873,0.7901691606333444,1.0,0.0,0.0,0.0,0.0
-0.43635981537798985,-0.20517549650588757,-0.9447128317687487,1.0,0.0,0.0,1.0,0.0
-0.9841574765520792,0.5250696971991655,-0.21855933137706862,1.0,1.0,0.0,1.0,0.0
-0.9117235410842874,-0.7574255250523908,-0.07343486678723017,1.0,1.0,0.0,1.0,0.0
-0.49328284831006924,-0.21762002172164324,-0.9018678691828811,1.0,1.0,0.0,0.0,0.0
0.8366365769257755,-0.8187681930477232,0.6598730702842692,1.0,1.0,0.0,1.0,0.0
-0.5224814663503814,-0.750171125389942,-0.8742135426690076,1.0,0.0,1.0,0.0,0.0
0.4385459638666864,0.26064961432775796,-0.44776902092964227,1.0,1.0,0.0,0.0,0.0
0.13350402788215585,-0.8160508290262987,1.1969424135012623,0.0,0.0,0.0,0.0,0.0
-0.8474348897755672,0.21736558377639534,-0.3399341118169323,0.0,1.0,0.0,1.0,0.0
-0.8573904426162253,-0.7845127511755605,-0.7921643897838043,1.0,1.0,0.0,1.0,0.0
-0.279434000072041,-0.7477557787876548,-1.1297820703965629,1.0,0.0,0.0,1.0,0.0
-0.8089217783338648,-0.05596510748487947,-0.535432300843059,1.0,1.0,0.0,0.0,0.0
0.06596489525970327,-0.82235806021642,-0.6797634902147552,1.0,1.0,0.0,1.0,0.0
-0.3348221846550433,-0.293665447811947,-1.1223546159178377,1.0,1.0,1.0,1.0,0.0
0.6089454842713509,-0.497512490913284,-1.0711140327616482,1.0,0.0,0.0,1.0,0.0
-0.7463013594045593,0.14718982696372454,-0.9364320858354938,1.0,1.0,0.0,0.0,0.0
-0.5091798664250377,-0.7822913092310437,0.8337178474242539,1.0,0.0,0.0,0.0,0.0
-0.4688264374881339,-0.42018326192504185,-0.8507487979984113,1.0,0.0,0.0,1.0,0.0
-0.9158161678646817,-0.7648438000480321,0.44415058004985203,1.0,0.0,0.0,1.0,0.0
-0.530345891393972,-0.3551722473663421,-1.0387474450196987,1.0,1.0,0.0,1.0,0.0
-0.5446401074053124,-0.7675730547434699,-0.7014783229807683,1.0,1.0,0.0,1.0,0.0
-0.7514228914961415,-0.488088150430741,0.25477965695308424,1.0,0.0,0.0,1.0,0.0
-0.9238697868018628,-0.5604079395682068,1.0084583289180904,1.0,0.0,0.0,1.0,0.0
0.0384515374000577,0.6352630216062144,-0.18517870343534323,1.0,1.0,0.0,0.0,0.0
-0.18526972464185912,0.04443826166637458,-0.5435399135264527,0.0,1.0,0.0,0.0,0.0
-0.448578266765658,-0.5290487200820043,-0.9804896657902427,1.0,0.0,0.0,0.0,0.0
-0.9951825086636122,-0.7319235855905252,-0.8890437660172172,1.0,0.0,0.0,1.0,0.0
-0.8362584502721426,0.8731727423226544,2.9015988115997238,1.0,0.0,0.0,1.0,0.0
-0.8281958801114956,-0.4900645529996387,-0.933941222467326,1.0,1.0,0.0,1.0,0.0
2.728919055937106,1.554284396558913,-0.7662335335093176,1.0,1.0,0.0,0.0,0.0
0.043575606882901,-0.24886558696718772,0.5947113467095226,0.0,1.0,0.0,0.0,0.0
-0.3135106198274196,0.11993873121670977,-0.46213168509759894,1.0,1.0,0.0,0.0,0.0
-0.7316346327050991,-0.7743208110253503,-0.6464033184190308,1.0,0.0,0.0,1.0,0.0
0.07145159844306473,-0.8299896416178582,-0.8925147295952376,0.0,0.0,0.0,0.0,0.0
-0.6418359422812797,-0.8434580559276588,0.46881928747486534,1.0,0.0,0.0,1.0,0.0
2.734693285086542,1.7486726187063293,-0.019185218849427553,1.0,1.0,0.0,1.0,0.0
-0.934862154415059,-0.6412732668867365,1.9777914173460902,1.0,0.0,0.0,0.0,0.0
-0.967454524928916,0.15321850338659365,0.07933957191281694,0.0,0.0,0.0,0.0,0.0
0.35533228347675216,-0.035037464901100705,-1.1090578202365917,1.0,0.0,0.0,0.0,0.0
-0.46299068628153206,-0.607885167427281,-1.0575810799769432,1.0,0.0,0.0,1.0,0.0
-0.8532958477075077,-0.4598927373781408,1.849463716165087,0.0,0.0,0.0,1.0,0.0
-0.644539831326133,1.3280190027487475,-0.2397671031063031,1.0,0.0,0.0,1.0,0.0
1.1119902766206413,3.587090046339622,-0.6349177605159537,1.0,0.0,0.0,0.0,0.0
-0.7127184261721329,1.58041786188338,-0.8292386577394265,1.0,0.0,0.0,1.0,0.0
-0.8768794474802272,-0.2673599463373808,-0.8272587976963802,1.0,0.0,0.0,0.0,0.0
1.977630217892455,0.06726487767486217,0.02382525066145908,1.0,0.0,0.0,1.0,0.0
